uuid,title,host_source,display_time,importance,url,subject_importance_to_show,type_tag,company_name
f55b24333b1b6bf3,消费电子回暖叠加AI驱动 科创板集成电路公司2024年业绩频传“芯”喜讯,搜狐-上海市,1737640580,0,https://www.sohu.com/a/852611566_120988576,☆☆☆☆☆,"[{'full_name': '海光信息技术股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000233634', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['001001', '212001', '216011', '020006', '020001'], 'subject_importance_list': None}]",海光信息技术股份有限公司
ee6ebb7502693716,业绩 公募业绩有起有落 重仓科技者“尝到甜头”,上海证券报,1737569744,0,https://paper.cnstock.com/html/2025-01/23/content_2022298.htm,☆☆☆☆☆,"[{'full_name': '海光信息技术股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000233634', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['212001', '001001', '216011', '020001', '020006'], 'subject_importance_list': None}]",海光信息技术股份有限公司
7798563b3e3e3b96,算力投资持续增长，多公司业绩大增，但这家跨界明星恐下降449.2%,微信-投资有道杂志,1737536766,0,https://mp.weixin.qq.com/s?__biz=MzAwNjMzMzEyNA==&idx=1&mid=2247515546&sn=d261df341e411e98bdf2b1e4d8151981,☆☆☆☆☆,"[{'full_name': '海光信息技术股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000233634', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['212001', '216011', '001001', '020006', '020001'], 'subject_importance_list': None}]",海光信息技术股份有限公司
42e0fb3cb853674a,万家人工智能混合A基金2024年第四季度业绩强劲，展望AI应用新机遇,搜狐,1737531757,0,https://www.sohu.com/a/851892334_121798711,☆☆☆☆☆,"[{'full_name': '海光信息技术股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000233634', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['001001', '216011', '212001', '020001', '020006'], 'subject_importance_list': None}]",海光信息技术股份有限公司
69236ba1f3964b47,海光信息推出新型内存管理技术，提升计算性能,donews,1737525361,0,https://www.donews.com/news/detail/4/4717992.html,☆☆☆☆☆,"[{'full_name': '海光信息技术股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000233634', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216011', '020006', '001001', '020001', '212001'], 'subject_importance_list': None}]",海光信息技术股份有限公司
5f26460cdb5e4bcc,海光信息技术申请时钟约束定义专利，能节省人力并保证早期时钟约束的正确性,百家号,1737517860,0,https://baijiahao.baidu.com/s?id=1821920362923129309&wfr=spider&for=pc,☆☆☆☆☆,"[{'full_name': '海光信息技术股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000233634', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216011', '020006', '001001', '020001', '212001'], 'subject_importance_list': None}]",海光信息技术股份有限公司
41b9d97d76a8a600,诺安基金邓心怡：关注2025年人工智能应用生态和端侧硬件新品类,金融界,1737511217,0,https://fund.jrj.com.cn/2025/01/22095747683943.shtml,☆☆☆☆☆,"[{'full_name': '海光信息技术股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000233634', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['212001', '001001', '216011', '020001', '020006'], 'subject_importance_list': None}]",海光信息技术股份有限公司
708835d111364f9b,拿下全国第一，3000亿芯片龙头，巨轮启航！,网易-飞鲸投研山东,1737498017,0,https://www.163.com/dy/article/JMERQR860539IMJ0.html,☆☆☆☆☆,"[{'full_name': '海光信息技术股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000233634', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216011', '020006', '001001', '020001', '212001'], 'subject_importance_list': None}]",海光信息技术股份有限公司
bfcd2d3a6ae7a3d5,多家科创板公司业绩预喜 彰显韧性和活力,证券日报,1737481235,0,http://www.zqrb.cn/gscy/gongsi/2025-01-22/A1737465717481.html,☆☆☆☆☆,"[{'full_name': '海光信息技术股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000233634', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['212001', '001001', '216011', '020001', '020006'], 'subject_importance_list': None}]",海光信息技术股份有限公司
a50b623723682964,集微咨询：2024年中国大陆半导体设计企业专利实力榜单,网易,1737423110,0,https://www.163.com/dy/article/JMDRN05I0511RIVP.html?clickfrom=w_tech,☆☆☆☆☆,"[{'full_name': '海光信息技术股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000233634', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['001001', '216011', '020006', '020001', '212001'], 'subject_importance_list': None}]",海光信息技术股份有限公司
d0fbc25977ed199f,V观财报｜中科曙光：董事长李国杰因个人年龄原因辞职,中新经纬,1737712934,0,http://www.jwview.com/jingwei/kb/pc/01-24/215946.shtml,★★★★☆,"[{'full_name': '曙光信息产业股份有限公司', 'subject_importance': 4, 'subject_risk': '管理预警--董事长变更预警', 'orgid': '00057892', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00006', 'R00006031'], 'org_types': ['212001', '020001', '002', '020006', '216001', '001001'], 'subject_importance_list': ['stock@4', 'bond@4']}]",曙光信息产业股份有限公司
f4cccb3c5855e530,中科曙光董事长李国杰因年龄原因辞任，新任人选待定,证券之星,1737712511,0,http://finance.itbear.com.cn/html/2025-01/137637.html,★★★★☆,"[{'full_name': '曙光信息产业股份有限公司', 'subject_importance': 4, 'subject_risk': '管理预警--董事长变更预警', 'orgid': '00057892', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00006', 'R00006031'], 'org_types': ['212001', '020001', '002', '020006', '216001', '001001'], 'subject_importance_list': ['stock@4', 'bond@4']}]",曙光信息产业股份有限公司
fab766e38405c873,中科曙光变动风云：李国杰董事长辞职风波如何影响未来发展？,搜狐,1737709057,0,https://www.sohu.com/a/852921005_122066676,★★★★☆,"[{'full_name': '曙光信息产业股份有限公司', 'subject_importance': 4, 'subject_risk': '管理预警--董事长变更预警', 'orgid': '00057892', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00006', 'R00006031'], 'org_types': ['212001', '020001', '002', '020006', '216001', '001001'], 'subject_importance_list': ['stock@4', 'bond@4']}]",曙光信息产业股份有限公司
accaadd74674ee0,中科曙光：董事长因个人年龄原因辞职,证券时报网,1737708372,0,http://www.stcn.com/article/detail/1509301.html,★★★★☆,"[{'full_name': '曙光信息产业股份有限公司', 'subject_importance': 4, 'subject_risk': '管理预警--董事长变更预警', 'orgid': '00057892', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00006', 'R00006031'], 'org_types': ['212001', '020001', '002', '020006', '216001', '001001'], 'subject_importance_list': ['stock@4', 'bond@4']}]",曙光信息产业股份有限公司
33ae7e6fb1fc68d9,中科曙光董事长李国杰因年龄辞职，未来公司战略何去何从？,搜狐,1737708146,0,https://www.sohu.com/a/852912579_122066678,★★★★☆,"[{'full_name': '曙光信息产业股份有限公司', 'subject_importance': 4, 'subject_risk': '管理预警--董事长变更预警', 'orgid': '00057892', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00006', 'R00006031'], 'org_types': ['212001', '020001', '002', '020006', '216001', '001001'], 'subject_importance_list': ['stock@4', 'bond@4']}]",曙光信息产业股份有限公司
588d950c193cb8ee,中科曙光：董事长李国杰辞任,同花顺整理,1737707378,0,https://www.cls.cn/detail/1929231,★★★★☆,"[{'full_name': '曙光信息产业股份有限公司', 'subject_importance': 4, 'subject_risk': '管理预警--董事长变更预警', 'orgid': '00057892', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00006', 'R00006031'], 'org_types': ['212001', '020001', '002', '020006', '216001', '001001'], 'subject_importance_list': ['stock@4', 'bond@4']}]",曙光信息产业股份有限公司
d2ad9e40e79b32f6,中科曙光(603019.SH)：董事长李国杰辞任,格隆汇资讯-公司信息,1737707203,0,https://www.gelonghui.com/news/4932964,★★★★☆,"[{'full_name': '曙光信息产业股份有限公司', 'subject_importance': 4, 'subject_risk': '管理预警--董事长变更预警', 'orgid': '00057892', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00006', 'R00006031'], 'org_types': ['212001', '020001', '002', '020006', '216001', '001001'], 'subject_importance_list': ['stock@4', 'bond@4']}]",曙光信息产业股份有限公司
327f1238132a7253,中科曙光：因个人年龄原因，李国杰先生决定辞去公司董事长、董事及董事会战略委员会主任等一切职务,上交所,1737707127,0,https://xuangutong.com.cn/article/1183717,★★★★☆,"[{'full_name': '曙光信息产业股份有限公司', 'subject_importance': 4, 'subject_risk': '管理预警--董事长变更预警', 'orgid': '00057892', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00006', 'R00006031'], 'org_types': ['001001', '212001', '002', '020001', '216001', '020006'], 'subject_importance_list': ['stock@4', 'bond@4']}]",曙光信息产业股份有限公司
816c29b11680a728,中科曙光：董事长李国杰因个人年龄原因辞任,同花顺7x24快讯,1737707109,0,http://stock.10jqka.com.cn/20250124/c665717484.shtml,★★★★☆,"[{'full_name': '曙光信息产业股份有限公司', 'subject_importance': 4, 'subject_risk': '管理预警--董事长变更预警', 'orgid': '00057892', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00006', 'R00006031'], 'org_types': ['212001', '020001', '002', '020006', '216001', '001001'], 'subject_importance_list': ['stock@4', 'bond@4']}]",曙光信息产业股份有限公司
8db1b75441dde763,中科曙光：中科曙光关于董事长辞任的公告,上交所股票,1737707102,2,http://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-01-25/603019_20250125_IBH0.pdf,★★★☆☆,"[{'full_name': '曙光信息产业股份有限公司', 'subject_importance': 3, 'subject_risk': '管理预警--核心人员离职', 'orgid': '00057892', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00006', 'R00006003', 'R00006004'], 'org_types': ['212001', '020001', '002', '020006', '216001', '001001'], 'subject_importance_list': ['bond@3', 'stock@3']}]",曙光信息产业股份有限公司
a9cedd74105025d6,陈杰任紫光国微董事长,新浪财经,1737359444,2,https://finance.sina.com.cn/stock/relnews/cn/2025-01-20/doc-inefraiy0319112.shtml,★★★☆☆,"[{'full_name': '紫光国芯微电子股份有限公司', 'subject_importance': 3, 'subject_risk': '管理预警--法定代表人变更', 'orgid': '03131126', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00006', 'R00006041'], 'org_types': ['212100', '216001', '002', '020006', '001001'], 'subject_importance_list': ['stock@3', 'bond@3']}]",紫光国芯微电子股份有限公司
b232e75a03f9a27b,紫光国微换帅完成工商变更,新浪财经,1737356192,2,https://finance.sina.cn/7x24/2025-01-20/detail-inefraiz9603530.d.html,★★★★☆,"[{'full_name': '紫光国芯微电子股份有限公司', 'subject_importance': 4, 'subject_risk': '管理预警--董事长变更预警', 'orgid': '03131126', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00006', 'R00006031'], 'org_types': ['212100', '216001', '002', '020006', '001001'], 'subject_importance_list': ['stock@4', 'bond@4']}]",紫光国芯微电子股份有限公司
531047dfe0dbbd67,紫光国微换帅完成工商变更 陈杰任紫光国微董事长,每日经济新闻,1737356172,3,http://www.nbd.com.cn/rss/xingye_zhengquan/articles/3728182.html,★★★★☆,"[{'full_name': '紫光国芯微电子股份有限公司', 'subject_importance': 4, 'subject_risk': '管理预警--董事长变更预警', 'orgid': '03131126', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00006', 'R00006031'], 'org_types': ['212100', '216001', '002', '020006', '001001'], 'subject_importance_list': ['stock@4', 'bond@4']}]",紫光国芯微电子股份有限公司
5fab81965f28300,2025年1月17日，紫光国芯微电子股份有限公司法定代表人发生变更,同花顺金融研究中心,1737266421,3,,★★★☆☆,"[{'full_name': '紫光国芯微电子股份有限公司', 'subject_importance': 3, 'subject_risk': '管理预警--法定代表人变更', 'orgid': '03131126', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00006', 'R00006041'], 'org_types': ['212100', '216001', '002', '020006', '001001'], 'subject_importance_list': ['stock@3', 'bond@3']}]",紫光国芯微电子股份有限公司
c547d08b05c4b994,蒸发1000亿！中国芯片大厂爆雷了,新浪财经,1736948993,0,https://finance.sina.com.cn/stock/relnews/cn/2025-01-15/doc-inefaiqv7056363.shtml,★★★☆☆,"[{'full_name': '紫光国芯微电子股份有限公司', 'subject_importance': 3, 'subject_risk': '财务预警--盈利能力下降或亏损', 'orgid': '03131126', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00008', 'R00008015'], 'org_types': ['212100', '216001', '002', '020006', '001001'], 'subject_importance_list': ['stock@3', 'bond@3']}]",紫光国芯微电子股份有限公司
edb8c646605126c3,紫光国微：公司于2023年7月初完成股份回购，计划用于股权激励或员工持股计划，由于公司2024年经营业绩受行业周期波动影响，目前公司仍在积极推进相关工作,同花顺iNews,1736945822,0,http://yuanchuang.10jqka.com.cn/20250115/c665509259.shtml,☆☆☆☆☆,"[{'full_name': '紫光国芯微电子股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '03131126', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020006', '216001', '001001', '212100', '002'], 'subject_importance_list': None}]",紫光国芯微电子股份有限公司
a823bddaca2e378c,紫光国微2024年净利润“腰斩” 这一产品出货量减少,GPLP,1736936267,0,https://www.gplp.cn/archives/126641,★★★☆☆,"[{'full_name': '紫光国芯微电子股份有限公司', 'subject_importance': 3, 'subject_risk': '经营预警--经营下降或恶化', 'orgid': '03131126', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00007', 'R00007044'], 'org_types': ['212100', '216001', '002', '020006', '001001'], 'subject_importance_list': ['stock@3', 'bond@3']}]",紫光国芯微电子股份有限公司
37e7c1e45728ed90,中国芯片巨头市值蒸发近70%！,同花顺整理,1736914209,2,https://www.eetop.cn/semi/6963209.html,★★★☆☆,"[{'full_name': '紫光国芯微电子股份有限公司', 'subject_importance': 3, 'subject_risk': '财务预警--盈利能力下降或亏损', 'orgid': '03131126', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00008', 'R00008015'], 'org_types': ['212100', '216001', '002', '020006', '001001'], 'subject_importance_list': ['stock@3', 'bond@3']}]",紫光国芯微电子股份有限公司
46e89650802407f4,中国芯片大厂蒸发1000亿！70%的市值蒸发!,微信-是说芯语,1736912440,2,https://mp.weixin.qq.com/s?__biz=Mzg4NTA2NzE0Mg==&idx=1&mid=2247556449&sn=a908f95b1b6af928d56550efca2706d5,★★★☆☆,"[{'full_name': '紫光国芯微电子股份有限公司', 'subject_importance': 3, 'subject_risk': '财务预警--盈利能力下降或亏损', 'orgid': '03131126', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00008', 'R00008015'], 'org_types': ['212100', '216001', '002', '020006', '001001'], 'subject_importance_list': ['stock@3', 'bond@3']}]",紫光国芯微电子股份有限公司
25c232d2ee29166c,澜起科技推出超高速互连芯片，2024年利润预计增长超200%,搜狐,1737729540,0,https://www.sohu.com/a/853046689_121924584,☆☆☆☆☆,"[{'full_name': '澜起科技股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'Q0044AA455', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216011', '001001', '212001', '020011'], 'subject_importance_list': None}]",澜起科技股份有限公司
7a828717fb0efc54,澜起科技高端互连芯片交付，利润增长超200%，AI时代的技术先锋,搜狐,1737729540,0,https://www.sohu.com/a/853046729_121798711,☆☆☆☆☆,"[{'full_name': '澜起科技股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'Q0044AA455', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216011', '001001', '212001', '020011'], 'subject_importance_list': None}]",澜起科技股份有限公司
84d04b4a9dbbb7af,澜起科技最新互连芯片交付，利润暴涨超200%!,搜狐,1737729540,0,https://www.sohu.com/a/853046671_122004016,☆☆☆☆☆,"[{'full_name': '澜起科技股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'Q0044AA455', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216011', '001001', '212001', '020011'], 'subject_importance_list': None}]",澜起科技股份有限公司
7d76ed24e6d76fc3,澜起科技交付高端互连芯片，助力AI计算市场蓬勃发展,搜狐,1737729540,0,https://www.sohu.com/a/853046697_121798711,☆☆☆☆☆,"[{'full_name': '澜起科技股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'Q0044AA455', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216011', '001001', '212001', '020011'], 'subject_importance_list': None}]",澜起科技股份有限公司
d90247a7e7ed731b,澜起科技交付高端互连芯片，去年利润预计增长超200%,一财网,1737729244,0,https://www.yicai.com/news/102456282.html,☆☆☆☆☆,"[{'full_name': '澜起科技股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'Q0044AA455', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216011', '001001', '212001', '020011'], 'subject_importance_list': None}]",澜起科技股份有限公司
aed778a74fe11fd6,澜起科技:机器人应用中的时钟芯片研发进展,新浪财经,1737715830,0,https://finance.sina.com.cn/stock/relnews/dongmiqa/2025-01-24/doc-inehaiaa2740898.shtml,☆☆☆☆☆,"[{'full_name': '澜起科技股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'Q0044AA455', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216011', '001001', '212001', '020011'], 'subject_importance_list': None}]",澜起科技股份有限公司
fde3552be1c855ee,澜起科技：AEC领域的Retimer芯片应用及技术储备分析,新浪财经,1737715830,0,https://finance.sina.com.cn/stock/relnews/dongmiqa/2025-01-24/doc-inehahzy3966163.shtml,☆☆☆☆☆,"[{'full_name': '澜起科技股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'Q0044AA455', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216011', '001001', '212001', '020011'], 'subject_importance_list': None}]",澜起科技股份有限公司
c211b0366b8e108d,澜起科技：公司已推出首批可编程时钟发生器芯片，主要针对存储、算力芯片、交换机等应用场景,证券之星股票,1737711064,0,http://stock.stockstar.com/RB2025012400036639.shtml,☆☆☆☆☆,"[{'full_name': '澜起科技股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'Q0044AA455', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216011', '001001', '212001', '020011'], 'subject_importance_list': None}]",澜起科技股份有限公司
d1bba88bd19f5d83,（官方问答平台）澜起科技：关于2025年经营情况，请关注公司后续公告……,同花顺金融研究中心,1737710765,0,,☆☆☆☆☆,"[{'full_name': '澜起科技股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'Q0044AA455', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216011', '001001', '212001', '020011'], 'subject_importance_list': None}]",澜起科技股份有限公司
ff5d3a9e03181acf,（官方问答平台）澜起科技：据行业分析，AEC领域既有以太网Retimer，也有PCIe Retimer，目前是以太网Retimer为主……,同花顺金融研究中心,1737710765,0,,☆☆☆☆☆,"[{'full_name': '澜起科技股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'Q0044AA455', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216011', '001001', '212001', '020011'], 'subject_importance_list': None}]",澜起科技股份有限公司
2a1d30fda28f70b1,景嘉微：公司聚焦主业发展，坚持技术创新，全力提升产品研发能力,腾讯证券,1737715112,0,http://gu.qq.com/resources/shy/news/detail-v2/index.html#/?id=nesSN20250124170613abb6efec&s=b,☆☆☆☆☆,"[{'full_name': '长沙景嘉微电子股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000125853', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['001001', '216003', '212100', '020006'], 'subject_importance_list': None}]",长沙景嘉微电子股份有限公司
4f9bb7e00b0353f5,景嘉微：公司将持续开拓在国内通用芯片领域的市场,腾讯证券,1737715112,0,http://gu.qq.com/resources/shy/news/detail-v2/index.html#/?id=nesSN20250124170154abb6edd6&s=b,☆☆☆☆☆,"[{'full_name': '长沙景嘉微电子股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000125853', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['001001', '216003', '212100', '020006'], 'subject_importance_list': None}]",长沙景嘉微电子股份有限公司
